#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DiscoveryStudio
#Serial Number: SN:210384B2F9A0
#Date Time: 2024-09-04 01:48:52.684
#Sample rate: 373134Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 220 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 75 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 136.8137 Hz
#Period: 7.309209531 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

#
Time (s),Channel 1 (V),Channel 2 (V)
0.009228133333333334,0.9961294679763866,0.2284080131431672
0.009230813333333334,0.9947761050953882,0.2277354642722114
0.009233493333333334,0.9961294679763866,0.2273991898367334
0.009236173333333333,0.9961294679763866,0.2267266409657775
0.009238853333333333,0.994099423654889,0.2263903665302996
0.009241533333333335,0.9954527865358874,0.2250452687883877
0.009244213333333334,0.9947761050953882,0.2250452687883877
0.009246893333333334,0.9947761050953882,0.2243727199174319
0.009249573333333334,0.9947761050953882,0.2237001710464759
0.009252253333333333,0.994099423654889,0.22302762217552
0.009254933333333333,0.9934227422143898,0.2216825244336082
0.009257613333333334,0.9937610829346394,0.2220187988690862
0.009260293333333334,0.9934227422143898,0.2213462499981303
0.009262973333333334,0.9934227422143898,0.2200011522562185
0.009265653333333334,0.9927460607738906,0.2196648778207405
0.009268333333333333,0.992407720053641,0.2193286033852626
0.009271013333333333,0.9917310386131418,0.2189923289497846
0.009273693333333334,0.9927460607738906,0.2173109567723948
0.009276373333333334,0.9913926978928922,0.216638407901439
0.009279053333333334,0.9917310386131418,0.216638407901439
0.009281733333333334,0.9920693793333913,0.216302133465961
0.009284413333333333,0.9903776757321434,0.2152933101595272
0.009287093333333333,0.9907160164523929,0.2146207612885712
0.009289773333333334,0.9910543571726426,0.2136119379821374
0.009292453333333334,0.9900393350118938,0.2132756635466594
0.009295133333333334,0.9897009942916442,0.2129393891111815
0.009297813333333333,0.9903776757321434,0.2122668402402256
0.009300493333333333,0.989024312851145,0.2112580169337917
0.009303173333333335,0.9880092906903961,0.2105854680628358
0.009305853333333334,0.9880092906903961,0.2102491936273579
0.009308533333333334,0.9886859721308954,0.209240370320924
0.009311213333333334,0.9883476314106457,0.2085678214499681
0.009313893333333333,0.9869942685296473,0.2078952725790122
0.009316573333333333,0.9869942685296473,0.2072227237080563
0.009319253333333334,0.9869942685296473,0.2072227237080563
0.009321933333333334,0.9863175870891482,0.2062139004016224
0.009324613333333334,0.9859792463688986,0.2058776259661445
0.009327293333333334,0.9863175870891482,0.2045325282242327
0.009329973333333333,0.9849642242081497,0.2045325282242327
0.009332653333333333,0.9839492020474009,0.2028511560468429
0.009335333333333334,0.9839492020474009,0.2031874304823209
0.009338013333333334,0.9842875427676505,0.202514881611365
0.009340693333333334,0.9836108613271513,0.2015060583049311
0.009343373333333333,0.9832725206069017,0.2015060583049311
0.009346053333333333,0.9836108613271513,0.2011697838694532
0.009348733333333335,0.9825958391664025,0.1991521372565855
0.009351413333333334,0.9819191577259033,0.1991521372565855
0.009354093333333334,0.9812424762854041,0.1984795883856296
0.009356773333333334,0.9815808170056537,0.1988158628211075
0.009359453333333333,0.9809041355651544,0.1964619417727619
0.009362133333333333,0.9805657948449049,0.1967982162082398
0.009364813333333335,0.9802274541246553,0.195453118466328
0.009367493333333334,0.979550772684156,0.1947805695953721
0.009370173333333334,0.9781974098031576,0.1944442951598941
0.009372853333333334,0.9785357505234072,0.1934354718534603
0.009375533333333333,0.9788740912436569,0.1937717462889382
0.009378213333333333,0.9778590690829081,0.1927629229825044
0.009380893333333334,0.9771823876424088,0.1917540996760705
0.009383573333333334,0.9765057062019097,0.1904090019341587
0.009386253333333334,0.9761673654816601,0.1904090019341587
0.009388933333333334,0.9754906840411608,0.1894001786277249
0.009391613333333333,0.974475661880412,0.188727629756769
0.009394293333333333,0.9751523433209113,0.1877188064503351
0.009396973333333334,0.9741373211601624,0.1877188064503351
0.009399653333333334,0.9737989804399129,0.1870462575793792
0.009402333333333334,0.9731222989994136,0.1860374342729453
0.009405013333333333,0.972783958279164,0.1853648854019894
