#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DiscoveryStudio
#Serial Number: SN:210384B2F9A0
#Date Time: 2024-09-04 00:38:47.783
#Sample rate: 27300Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 450 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 220 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 10 Hz
#Period: 100 ms
#Amplitude: 2 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

#
Time (s),Channel 1 (V),Channel 2 (V)
-0.09494495999999999,0.6283531050650679,0.07136785177496381
-0.09490833,0.633428215868812,0.07170412621044175
-0.0948717,0.6374883045118073,0.07136785177496381
-0.09483506999999999,0.6412100524345529,0.07103157733948585
-0.09479844,0.6442551189167993,0.07035902846852995
-0.09476181,0.6489918890002937,0.07035902846852995
-0.09472517999999999,0.6537286590837882,0.0706953029040079
-0.09468855,0.6577887477267834,0.07035902846852995
-0.09465192,0.6628638585305274,0.0706953029040079
-0.09461528999999999,0.6676006286140219,0.0706953029040079
-0.09457865999999999,0.6719990579772668,0.07103157733948585
-0.09454203,0.6770741687810108,0.07103157733948585
-0.0945054,0.681134257424006,0.07103157733948585
-0.09446876999999999,0.6848560053467517,0.0706953029040079
-0.09443214,0.6875627311087485,0.06968647959757404
-0.09439551,0.6922995011922429,0.070022754033052
-0.09435887999999999,0.6966979305554878,0.070022754033052
-0.09432225,0.700758019198483,0.070022754033052
-0.09428562,0.705833130002227,0.07035902846852995
-0.09424898999999999,0.7105699000857215,0.07035902846852995
-0.09421235999999999,0.715306670169216,0.07035902846852995
-0.09417573,0.7197050995324609,0.07035902846852995
-0.0941391,0.7237651881754561,0.07035902846852995
-0.09410246999999999,0.7288402989792001,0.07103157733948585
-0.09406584,0.7312086840209473,0.06968647959757404
-0.09402921,0.7352687726639425,0.06968647959757404
-0.09399257999999999,0.7396672020271874,0.06968647959757404
-0.09395595,0.7440656313904322,0.06968647959757404
-0.09391932,0.7488024014739267,0.070022754033052
-0.09388268999999999,0.7532008308371715,0.070022754033052
-0.09384606,0.7575992602004163,0.070022754033052
-0.09380943,0.7623360302839108,0.070022754033052
-0.0937728,0.7667344596471557,0.070022754033052
-0.09373616999999999,0.7711328890104004,0.070022754033052
-0.09369954,0.7735012740521477,0.06901393072661814
-0.09366291,0.777561362695143,0.0686776562911402
-0.09362627999999999,0.7819597920583878,0.06901393072661814
-0.09358965,0.7856815399811334,0.0686776562911402
-0.09355302,0.7910949915051271,0.0693502051620961
-0.09351638999999999,0.7954934208683719,0.06901393072661814
-0.09347976,0.7998918502316168,0.0693502051620961
-0.09344313,0.8046286203151112,0.0693502051620961
-0.0934065,0.8086887089581064,0.06901393072661814
-0.09336986999999999,0.8134254790416009,0.06968647959757404
-0.09333324,0.8161322048035977,0.06901393072661814
-0.09329661,0.8198539527263433,0.06834138185566224
-0.09325997999999999,0.8239140413693385,0.06834138185566224
-0.09322335,0.8283124707325834,0.06834138185566224
-0.09318672,0.8330492408160779,0.0686776562911402
-0.09315008999999999,0.8374476701793228,0.0686776562911402
-0.09311346,0.8418460995425676,0.0686776562911402
-0.09307683,0.846582869626062,0.06901393072661814
-0.0930402,0.8503046175488076,0.0686776562911402
-0.09300356999999999,0.8553797283525517,0.06901393072661814
-0.09296694,0.8591014762752973,0.0686776562911402
-0.09293031,0.861131520596795,0.06766883298470634
-0.09289367999999999,0.8655299499600397,0.06766883298470634
-0.09285705,0.8699283793232846,0.06800510742018429
-0.09282042,0.8743268086865295,0.06800510742018429
-0.09278378999999999,0.8787252380497743,0.06800510742018429
-0.09274716,0.8831236674130192,0.06800510742018429
-0.09271053,0.8878604374965136,0.06834138185566224
-0.0926739,0.8915821854192593,0.06834138185566224
-0.09263726999999999,0.8963189555027536,0.06834138185566224
-0.09260064,0.9003790441457489,0.06800510742018429
-0.09256401,0.9027474291874962,0.06733255854922839
-0.09252737999999999,0.9068075178304914,0.06699628411375043
-0.09249075,0.910529265753237,0.06699628411375043
-0.09245412,0.915604376556981,0.06733255854922839
-0.09241748999999999,0.9193261244797267,0.06733255854922839
-0.09238086,0.9237245538429716,0.06733255854922839
-0.09234423,0.9287996646467156,0.06766883298470634
-0.0923076,0.9328597532897108,0.06766883298470634
-0.09227096999999999,0.9372581826529557,0.06766883298470634
-0.09223434,0.9409799305757013,0.06733255854922839
-0.09219771,0.9447016784984469,0.06733255854922839
-0.09216107999999999,0.9470700635401942,0.06632373524279453
-0.09212445,0.951468492903439,0.06632373524279453
-0.09208782,0.9555285815464343,0.06632373524279453
-0.09205118999999999,0.9595886701894295,0.06632373524279453
-0.09201456,0.9643254402729239,0.06666000967827249
-0.09197793,0.9687238696361687,0.06699628411375043
-0.0919413,0.972783958279164,0.06666000967827249
-0.09190466999999999,0.9771823876424088,0.06699628411375043
-0.09186804,0.9815808170056537,0.06699628411375043
-0.09183141,0.9842875427676505,0.06632373524279453
-0.09179477999999999,0.987332609249897,0.06565118637183863
-0.09175815,0.9917310386131418,0.06598746080731657
-0.09172152,0.9957911272561371,0.06598746080731657
-0.09168488999999999,1.000189556619382,0.06598746080731657
-0.09164826,1.004587985982627,0.06598746080731657
-0.09161163,1.008648074625622,0.06632373524279453
-0.091575,1.013046503988867,0.06632373524279453
-0.09153836999999999,1.017783274072361,0.06632373524279453
-0.09150174,1.021166681274857,0.06598746080731657
-0.09146511,1.025903451358352,0.06632373524279453
-0.09142847999999999,1.0275951549596,0.06531491193636067
-0.09139185,1.031316902882345,0.06531491193636067
-0.09135522,1.03571533224559,0.06531491193636067
-0.09131858999999999,1.039437080168336,0.06497863750088273
-0.09128196,1.04417385025183,0.06531491193636067
-0.09124533,1.048233938894825,0.06531491193636067
-0.0912087,1.052294027537821,0.06531491193636067
-0.09117206999999999,1.056692456901065,0.06565118637183863
-0.09113544,1.060752545544061,0.06531491193636067
-0.09109881,1.064812634187056,0.06531491193636067
-0.09106217999999999,1.066842678508554,0.06430608862992682
-0.09102555,1.07022608571105,0.06430608862992682
-0.09098892,1.074624515074294,0.06430608862992682
-0.09095228999999999,1.07868460371729,0.06430608862992682
-0.09091566,1.082744692360285,0.06464236306540477
-0.09087903,1.08680478100328,0.06430608862992682
-0.0908424,1.090864869646275,0.06464236306540477
-0.09080576999999999,1.09526329900952,0.06464236306540477
-0.09076914,1.098985046932266,0.06430608862992682
-0.09073251,1.103383476295511,0.06464236306540477
-0.09069587999999999,1.107105224218256,0.06464236306540477
-0.09065925,1.108796927819504,0.06329726532349296
-0.09062262,1.11251867574225,0.06329726532349296
-0.09058598999999999,1.116917105105495,0.06363353975897092
-0.09054936,1.12097719374849,0.06363353975897092
-0.09051273,1.125037282391485,0.06363353975897092
-0.0904761,1.12909737103448,0.06363353975897092
-0.09043946999999999,1.133495800397725,0.06363353975897092
-0.09040284,1.136879207600221,0.06329726532349296
-0.09036621,1.141277636963466,0.06396981419444887
-0.09032957999999999,1.144999384886212,0.06363353975897092
-0.09029295,1.14669108848746,0.06262471645253706
-0.09025632,1.150751177130455,0.06262471645253706
-0.09021968999999999,1.154134584332951,0.06262471645253706
-0.09018306,1.158533013696196,0.06262471645253706
-0.09014643,1.162593102339191,0.06262471645253706
-0.0901098,1.166653190982186,0.06262471645253706
-0.09007316999999999,1.170713279625182,0.06262471645253706
-0.09003654,1.174435027547927,0.06262471645253706
-0.08999991,1.178833456911172,0.06296099088801502
-0.08996327999999999,1.181878523393419,0.06262471645253706
-0.08992665,1.183908567714916,0.0616158931461032
-0.08989002,1.187968656357911,0.0616158931461032
-0.08985338999999999,1.192028745000907,0.0616158931461032
-0.08981676,1.195750492923652,0.06195216758158116
-0.08978013,1.200148922286897,0.06195216758158116
-0.0897435,1.203870670209643,0.06195216758158116
-0.08970686999999999,1.207930758852638,0.06195216758158116
-0.08967024,1.211652506775384,0.06195216758158116
-0.08963361,1.215374254698129,0.06195216758158116
-0.08959697999999999,1.219434343341125,0.06195216758158116
-0.08956035,1.222141069103121,0.06127961871062525
-0.08952372,1.224171113424619,0.0602707954041914
-0.08948708999999999,1.227892861347365,0.06060706983966935
-0.08945046,1.23229129071061,0.06060706983966935
-0.08941383,1.235674697913105,0.06060706983966935
-0.0893772,1.24007312727635,0.0609433442751473
-0.08934056999999999,1.243456534478846,0.0609433442751473
-0.08930394,1.247516623121842,0.06060706983966935
-0.08926731,1.251576711764837,0.0609433442751473
-0.08923067999999999,1.254960118967333,0.0609433442751473
-0.08919405,1.25766684472933,0.0602707954041914
-0.08915742,1.260035229771077,0.0595982465332355
-0.08912078999999999,1.264095318414072,0.0595982465332355
-0.08908416,1.268155407057068,0.05993452096871345
-0.08904753,1.271877154979813,0.05993452096871345
-0.0890109,1.275598902902559,0.05993452096871345
-0.08897426999999999,1.278982310105055,0.0595982465332355
-0.08893764,1.2827040580278,0.0595982465332355
-0.08890101,1.287102487391045,0.05993452096871345
-0.08886437999999999,1.290147553873292,0.05993452096871345
-0.08882775,1.294545983236536,0.05993452096871345
-0.08879112,1.296237686837785,0.05892569766227959
-0.08875448999999999,1.299282753320031,0.05892569766227959
-0.08871786,1.303004501242777,0.05858942322680164
-0.08868123,1.306726249165522,0.05858942322680164
-0.08864459999999999,1.310447997088268,0.05892569766227959
-0.08860796999999999,1.314169745011013,0.05892569766227959
-0.08857134,1.31755315221351,0.05858942322680164
-0.08853471,1.321951581576754,0.05892569766227959
-0.08849807999999999,1.324996648059001,0.05858942322680164
-0.08846145,1.328718395981746,0.05858942322680164
-0.08842482,1.330748440303244,0.05791687435584573
-0.08838818999999999,1.33379350678549,0.05758059992036779
-0.08835156,1.337853595428486,0.05791687435584573
-0.08831493,1.341237002630982,0.05758059992036779
-0.08827829999999999,1.344620409833478,0.05758059992036779
-0.08824166999999999,1.348342157756223,0.05758059992036779
-0.08820504,1.352402246399219,0.05791687435584573
-0.08816841,1.356123994321964,0.05791687435584573
-0.08813177999999999,1.359169060804211,0.05724432548488984
